"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Pool.QC","Fence","Misc.Feature","Misc.Val","SalePrice","Porch.Sq.Feet","Tot.Bathrooms","House.Age"
20,"RL",60,7200,"No alley access","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Ex","Y","SBrkr",827,0,0,827,2,1,"TA",5,"Other",1,"Other","Other","Unf",1,392,"TA","TA","Y",0,"No","No fence","No additional feature",0,107500,0,1,3
20,"RL",85,10200,"No alley access","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Sdng","Other",104,"TA","TA","CBlock","TA","TA","No","ALQ",320,"Other",362,404,1086,"GasA","Other","Y","SBrkr",1086,0,0,1086,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",2,490,"TA","TA","Y",0,"No","Other","No additional feature",0,144900,0,2,7
80,"RL",96,11275,"No alley access","Reg","Lvl","Other","Gtl","NAmes","Other","1Fam","Other",7,7,"Other","Wd Sdng","Wd Sdng","Other",300,"Other","Other","CBlock","Gd","TA","No","Unf",0,"Unf",0,710,710,"GasA","Ex","Y","SBrkr",1898,1080,0,2978,5,1,"Other",11,"Typ",1,"Gd","Other","Fin",2,564,"TA","TA","Y",240,"No","No fence","No additional feature",0,242000,0,2.5,3
20,"RL",75,7500,"No alley access","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,"Other","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Other",340,"Other",906,0,1246,"GasA","Ex","Y","SBrkr",1246,0,0,1246,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",1,305,"TA","TA","Y",218,"No","Other","No additional feature",0,154000,0,2.5,16
50,"RL",71,8520,"No alley access","Reg","Lvl","Other","Gtl","NAmes","Other","1Fam","Other",5,4,"Gable","BrkFace","Wd Sdng","None",0,"TA","Other","CBlock","TA","TA","No","Rec",507,"Unf",0,403,910,"GasA","Other","Y","SBrkr",910,475,0,1385,4,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,720,"TA","TA","Y",0,"No","Other","No additional feature",0,166000,0,2,58
30,"Other",56,4485,"Other","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","BLQ",579,"Unf",0,357,936,"GasA","TA","Y","SBrkr",936,0,0,936,2,1,"TA",5,"Typ",1,"Gd","Other","Other",0,0,"Other","Other","Other",51,"No","Other","No additional feature",0,109500,135,2,60
50,"Other",60,5790,"No alley access","Reg","Lvl","Other","Gtl","OldTown","Norm","1Fam","Other",3,6,"Other","VinylSd","VinylSd","None",0,"Other","Other","CBlock","Other","TA","No","Unf",0,"Unf",0,840,840,"GasA","Other","Other","SBrkr",840,765,0,1605,3,2,"TA",8,"Typ",0,"No fireplace","Other","Unf",1,379,"TA","TA","Y",0,"No","No fence","No additional feature",0,107400,202,2,60
50,"Other",50,5500,"No alley access","Reg","Lvl","Other","Gtl","OldTown","Norm","1Fam","Other",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Other",234,"Other",692,0,926,"GasA","TA","Y","SBrkr",926,0,390,1316,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,484,"TA","TA","Y",0,"No","No fence","No additional feature",0,130000,0,2,9
50,"Other",69,11851,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","Other",5,7,"Gable","VinylSd","VinylSd","None",0,"TA","Other","Other","TA","TA","No","BLQ",780,"Unf",0,247,1027,"GasA","Ex","Y","SBrkr",1027,606,0,1633,3,1,"Other",7,"Typ",1,"Gd","Other","Unf",1,240,"TA","TA","Y",0,"No","No fence","No additional feature",0,129000,226,1,1
50,"Other",0,8239,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","Other",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Rec",176,"Unf",0,832,1008,"GasA","TA","Y","SBrkr",1060,185,0,1245,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,315,"TA","TA","Y",0,"No","No fence","No additional feature",0,100000,334,1,48
30,"Other",60,8520,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",6,8,"Gable","VinylSd","VinylSd","None",0,"TA","Other","Other","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Other","Y","SBrkr",720,0,0,720,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,484,"TA","TA","Y",106,"No","No fence","No additional feature",0,105900,0,1,7
50,"Other",60,10800,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","Other",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","Other","PConc","Other","TA","No","Other",686,"Unf",0,0,686,"GasA","TA","Y","SBrkr",966,686,0,1652,4,1,"TA",7,"Typ",0,"No fireplace","Other","Unf",1,416,"TA","TA","Y",0,"No","No fence","Other",1200,139000,196,3,60
190,"Other",60,11340,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Norm","Other","Other",4,6,"Gable","VinylSd","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,777,777,"GasA","Other","Y","SBrkr",1246,1044,0,2290,4,2,"TA",11,"Typ",0,"No fireplace","Other","Unf",2,560,"TA","TA","Other",0,"No","No fence","No additional feature",0,122500,114,2,60
75,"RL",0,7793,"No alley access","Other","Other","Other","Gtl","BrkSide","Norm","1Fam","Other",7,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Gd","TA","No","BLQ",474,"Unf",0,634,1108,"GasA","TA","Other","Other",1160,908,0,2068,3,1,"Other",8,"Typ",1,"Gd","Other","Unf",1,315,"TA","TA","Y",0,"No","No fence","No additional feature",0,209500,60,1.5,5
30,"Other",50,5000,"No alley access","Reg","Lvl","Inside","Gtl","BrkSide","Other","1Fam","1Story",4,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No","Rec",188,"Unf",0,577,765,"GasA","TA","Other","Other",765,0,0,765,2,1,"Other",4,"Typ",0,"No fireplace","Other","Unf",1,200,"Other","TA","Other",135,"No","Other","No additional feature",0,87000,41,2,60
50,"Other",50,6000,"No alley access","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,6,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No","Other",264,"Unf",0,308,572,"GasA","Ex","Y","Other",848,348,0,1196,3,1,"TA",6,"Typ",2,"Gd","Other","Unf",2,576,"TA","TA","Y",0,"No","No fence","No additional feature",0,128000,0,2,60
50,"Other",50,6000,"No alley access","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",0,480,780,"GasA","TA","Y","SBrkr",780,636,0,1416,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,312,"TA","TA","Other",221,"No","No fence","No additional feature",0,139900,48,1.5,60
50,"Other",52,6240,"No alley access","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Other","No","Rec",276,"Unf",0,252,528,"GasA","Other","Y","SBrkr",548,492,0,1040,2,1,"TA",5,"Typ",0,"No fireplace","Other","Fin",2,624,"TA","TA","Other",306,"No","No fence","No additional feature",0,123900,32,1,30
70,"Other",50,10300,"No alley access","Other","Other","Inside","Gtl","OldTown","Other","1Fam","Other",7,6,"Gable","Stucco","Stucco","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Other","Y","SBrkr",902,808,0,1710,3,1,"TA",9,"Typ",0,"No fireplace","Other","Unf",2,480,"TA","TA","Y",12,"No","Other","No additional feature",0,140000,75,2,60
50,"Other",57,8094,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",4,5,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No","Unf",0,"Unf",0,888,888,"GasA","Ex","Y","SBrkr",888,1074,0,1962,4,1,"TA",9,"Typ",1,"TA","Other","Unf",2,572,"TA","TA","Y",160,"No","Other","No additional feature",0,149500,364,1.5,60
70,"Other",60,12900,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",6,8,"Gable","Wd Sdng","Wd Sdng","None",0,"Other","Other","PConc","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Ex","Y","SBrkr",780,780,0,1560,3,1,"Other",7,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",344,"No","No fence","No additional feature",0,159900,168,1.5,1
70,"Other",52,3068,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",6,8,"Gable","VinylSd","VinylSd","None",0,"TA","Other","Other","TA","TA","No","Unf",0,"Unf",0,662,662,"GasA","Ex","Y","SBrkr",662,662,0,1324,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,180,"TA","TA","Y",0,"No","Other","No additional feature",0,122000,112,1.5,17
90,"Other",110,8472,"No alley access","Other","Other","Other","Other","IDOTRR","Other","Other","1Story",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"Other","TA","CBlock","Gd","TA","Other","Other",104,"Other",712,0,816,"GasA","TA","Other","SBrkr",816,0,0,816,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,516,"TA","TA","Y",106,"No","No fence","No additional feature",0,110000,0,2,47
190,"Other",76,7630,"No alley access","Reg","Lvl","Inside","Gtl","OldTown","Other","Other","Other",5,9,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","Gd","TA","No","Unf",0,"Unf",0,360,360,"GasA","Other","Y","SBrkr",1032,780,0,1812,4,2,"Other",8,"Typ",1,"Other","Other","Unf",2,672,"TA","TA","Other",344,"No","Other","No additional feature",0,140000,40,2,14
70,"RL",0,24090,"No alley access","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","Other",7,7,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","Other","Unf",0,"Unf",0,1032,1032,"GasA","Ex","Y","SBrkr",1207,1196,0,2403,4,1,"TA",10,"Typ",2,"TA","Attchd","Unf",1,349,"TA","TA","Y",56,"No","No fence","No additional feature",0,244400,318,2,60
50,"RL",72,10632,"No alley access","Other","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","Other",5,3,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Gd","Other","No","Unf",0,"Unf",0,689,689,"GasA","Other","Other","SBrkr",725,499,0,1224,3,1,"Other",6,"Other",0,"No fireplace","Other","Unf",1,180,"Other","Other","Other",0,"No","No fence","No additional feature",0,107500,248,1.5,60
50,"RL",65,6001,"No alley access","Other","Other","Inside","Other","SWISU","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Other","TA","No","Other",368,"Unf",0,232,600,"GasA","Ex","Other","SBrkr",600,319,0,919,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,231,"TA","TA","Y",0,"No","Other","No additional feature",0,95000,45,1,60
50,"RL",54,6342,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","Other",5,8,"Gable","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Other","Other","SBrkr",780,240,0,1020,2,1,"TA",6,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",0,"No","No fence","No additional feature",0,94000,176,1,14
90,"RL",72,10778,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Other","1Story",4,5,"Other","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1768,1768,"GasA","TA","Other","SBrkr",1768,0,0,1768,4,2,"TA",8,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","No additional feature",0,136500,0,2,42
20,"RL",0,8246,"No alley access","Other","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,8,"Gable","Plywood","Plywood","None",0,"TA","Other","CBlock","TA","TA","Other","Rec",188,"Other",668,204,1060,"GasA","Ex","Y","SBrkr",1060,0,0,1060,3,1,"Other",6,"Typ",1,"TA","Attchd","Unf",1,270,"TA","TA","Y",406,"No","Other","No additional feature",0,154000,90,2,9
60,"RL",80,9364,"No alley access","Reg","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",6,7,"Gable","HdBoard","HdBoard","Other",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","Y","SBrkr",663,689,0,1352,4,1,"TA",7,"Typ",0,"No fireplace","Attchd","Fin",1,299,"TA","TA","Y",379,"No","Other","No additional feature",0,158000,36,1.5,41
20,"RL",0,20062,"No alley access","Other","Other","Inside","Other","ClearCr","Norm","1Fam","1Story",7,7,"Other","Wd Sdng","Wd Sdng","None",0,"Other","Other","CBlock","Gd","TA","Other","ALQ",1092,"Unf",0,328,1420,"GasA","Other","Y","SBrkr",1483,0,0,1483,1,1,"TA",4,"Typ",2,"TA","Attchd","RFn",2,690,"TA","TA","Y",496,"No","No fence","No additional feature",0,270000,0,2.5,9
60,"RL",0,17082,"No alley access","Other","Other","Other","Other","ClearCr","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","Other",288,"TA","TA","PConc","Gd","TA","Other","ALQ",964,"Unf",0,153,1117,"GasA","Ex","Y","SBrkr",1117,864,0,1981,4,1,"Other",8,"Typ",1,"TA","Attchd","Fin",2,522,"TA","TA","Y",336,"No","No fence","No additional feature",0,230000,104,3.5,18
50,"RL",124,18600,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",3,4,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Other","BLQ",288,"Other",684,0,972,"GasA","TA","Y","Other",1052,558,0,1610,4,1,"Other",8,"Typ",1,"Gd","Attchd","RFn",1,480,"TA","TA","Y",0,"No","No fence","Other",450,124000,60,2.5,20
20,"RL",65,11479,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",6,7,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",104,"Other",387,172,663,"GasA","Ex","Y","SBrkr",1074,0,0,1074,3,1,"Other",6,"Typ",1,"TA","Attchd","Unf",1,467,"TA","TA","Y",0,"No","Other","No additional feature",0,144500,104,2,23
50,"RL",50,9350,"No alley access","Reg","Other","Inside","Gtl","Edwards","Norm","1Fam","Other",4,6,"Gable","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","Other","No","Other",192,"Unf",0,564,756,"GasA","Ex","Y","SBrkr",1169,0,362,1531,3,1,"TA",8,"Typ",1,"TA","Other","Unf",1,209,"Other","TA","Y",0,"No","Other","No additional feature",0,127000,0,1,31
20,"RL",75,9525,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,7,"Gable","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Other","BLQ",954,"Unf",0,218,1172,"GasA","TA","Y","SBrkr",1172,0,0,1172,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Fin",1,366,"TA","TA","Y",240,"No","No fence","No additional feature",0,128000,0,2,12
20,"RL",83,10420,"No alley access","Reg","Lvl","Other","Gtl","Edwards","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",36,"Unf",0,1176,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",2,460,"TA","TA","Y",100,"No","No fence","No additional feature",0,186000,22,2,1
20,"RL",0,11200,"No alley access","Other","Lvl","Other","Gtl","Edwards","Norm","1Fam","1Story",5,3,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","CBlock","TA","TA","Other","Unf",0,"Unf",0,1250,1250,"GasA","Ex","Y","SBrkr",1298,0,0,1298,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,504,"TA","Other","Other",0,"No","No fence","No additional feature",0,114000,144,2,46
20,"RL",83,11980,"No alley access","Reg","Other","Inside","Other","SawyerW","Norm","1Fam","1Story",7,5,"Gable","Plywood","Plywood","Other",177,"Other","TA","CBlock","Gd","TA","Other","GLQ",1433,"Unf",0,0,1433,"GasA","Ex","Y","SBrkr",1433,0,0,1433,1,1,"Other",4,"Typ",2,"TA","Attchd","RFn",2,528,"Other","Other","Y",0,"No","Other","No additional feature",0,270000,544,2.5,23
60,"RL",87,12361,"No alley access","Other","Lvl","Other","Gtl","SawyerW","Norm","1Fam","Other",6,7,"Gable","VinylSd","VinylSd","Other",85,"Other","Other","PConc","Gd","TA","No","GLQ",860,"Unf",0,86,946,"GasA","Ex","Y","SBrkr",964,838,0,1802,3,1,"Other",8,"Typ",1,"Gd","Other","RFn",4,1017,"TA","TA","Y",450,"No","No fence","No additional feature",0,218000,92,3,17
60,"RL",80,9938,"No alley access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","Other",7,5,"Gable","MetalSd","MetalSd","Other",246,"Other","TA","PConc","Gd","TA","No","GLQ",750,"Unf",0,300,1050,"GasA","Ex","Y","SBrkr",1062,887,0,1949,3,1,"Other",8,"Typ",1,"TA","Attchd","Fin",2,574,"TA","TA","Y",156,"No","Other","No additional feature",0,236000,90,3.5,16
85,"RL",73,9069,"No alley access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","Other",6,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",747,"Unf",0,189,936,"GasA","Ex","Y","SBrkr",996,0,0,996,2,1,"Other",5,"Typ",0,"No fireplace","Attchd","Unf",2,564,"TA","TA","Y",120,"No","No fence","No additional feature",0,147000,0,2,18
20,"RL",64,10475,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","Other",72,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,3,1,"Other",7,"Typ",0,"No fireplace","Attchd","RFn",3,776,"TA","TA","Y",160,"No","No fence","No additional feature",0,245350,33,2,2
20,"RL",94,10402,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1226,1226,"GasA","Ex","Y","SBrkr",1226,0,0,1226,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",3,740,"TA","TA","Y",0,"No","No fence","No additional feature",0,198900,36,2,1
60,"RL",90,12376,"No alley access","Reg","Lvl","Other","Gtl","SawyerW","Norm","1Fam","Other",7,5,"Other","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",1470,"Unf",0,203,1673,"GasA","Other","Y","SBrkr",1699,1523,0,3222,5,1,"Other",11,"Typ",2,"TA","Attchd","Unf",3,594,"TA","TA","Y",367,"No","No fence","No additional feature",0,320000,0,4,20
50,"RL",82,14235,"No alley access","Other","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","Other",6,8,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Other","Other","No","Unf",0,"Unf",0,676,676,"GasA","TA","Y","SBrkr",831,614,0,1445,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,484,"TA","TA","Other",0,"No","No fence","No additional feature",0,138500,59,2,17
80,"RL",80,8816,"No alley access","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","Other",6,7,"Gable","HdBoard","HdBoard","Other",80,"TA","TA","CBlock","TA","TA","Other","GLQ",504,"Unf",0,506,1010,"GasA","Other","Y","SBrkr",1052,0,0,1052,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Unf",2,440,"TA","TA","Y",0,"No","Other","No additional feature",0,155000,0,2,39
85,"RL",82,11105,"No alley access","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","Other","PConc","Gd","Other","Other","GLQ",870,"Unf",0,0,870,"GasA","Other","Y","SBrkr",965,0,0,965,2,1,"TA",4,"Typ",0,"No fireplace","Attchd","Unf",2,580,"Other","TA","Y",71,"No","Other","No additional feature",0,159000,0,2,14
60,"RL",70,8750,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","Other",116,"TA","TA","PConc","Gd","TA","No","GLQ",505,"Unf",0,299,804,"GasA","Ex","Y","SBrkr",804,878,0,1682,3,1,"Other",7,"Typ",0,"No fireplace","Attchd","RFn",2,523,"TA","TA","Y",0,"No","No fence","No additional feature",0,200500,77,2.5,12
20,"RL",68,7480,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",5,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",480,"Unf",0,396,876,"GasA","TA","Y","SBrkr",876,0,0,876,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,484,"TA","TA","Y",0,"No","Other","No additional feature",0,127000,0,2,38
20,"RL",0,11423,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","Other",479,"Other","TA","PConc","Gd","TA","Other","GLQ",1358,"Unf",0,223,1581,"GasA","Ex","Y","SBrkr",1601,0,0,1601,3,1,"Other",6,"Typ",1,"TA","Attchd","RFn",2,670,"TA","TA","Y",180,"No","Other","Other",2000,272000,0,3,8
60,"RL",44,9548,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,6,"Gable","VinylSd","VinylSd","Other",223,"Other","TA","PConc","Gd","TA","No","GLQ",483,"Unf",0,458,941,"GasA","Ex","Y","SBrkr",941,888,0,1829,3,1,"Other",7,"Typ",1,"TA","Attchd","RFn",2,613,"TA","TA","Y",192,"No","No fence","No additional feature",0,237000,39,3.5,7
120,"Other",0,4435,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",170,"Other","TA","PConc","Gd","TA","Other","GLQ",672,"Unf",0,176,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,1,"Other",4,"Typ",0,"No fireplace","Attchd","Fin",2,420,"TA","TA","Y",140,"No","No fence","No additional feature",0,143750,0,2,7
20,"RL",70,8400,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","Other",109,"Other","TA","PConc","Gd","TA","Other","GLQ",712,"Unf",0,761,1473,"GasA","Ex","Y","SBrkr",1484,0,0,1484,3,1,"Other",7,"Typ",0,"No fireplace","Attchd","RFn",2,606,"TA","TA","Y",0,"No","No fence","No additional feature",0,213000,179,3,5
20,"RL",60,10044,"No alley access","Other","Other","Other","Gtl","Edwards","Norm","1Fam","1Story",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Other","ALQ",1070,"Unf",0,126,1196,"GasA","TA","Y","SBrkr",1196,0,0,1196,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","RFn",1,336,"TA","TA","Y",257,"No","Other","No additional feature",0,144000,168,2,42
80,"RL",65,6305,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",6,6,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",528,"Unf",0,480,1008,"GasA","TA","Y","SBrkr",1096,0,0,1096,3,1,"TA",5,"Typ",1,"Other","Other","Unf",1,352,"TA","TA","Y",0,"No","No fence","No additional feature",0,125200,0,2,35
20,"RL",64,6410,"No alley access","Reg","Other","Inside","Gtl","Edwards","Norm","1Fam","1Story",4,5,"Other","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Ex","Y","SBrkr",960,0,0,960,3,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","Other","No additional feature",0,90000,0,1,52
30,"RL",45,8212,"Other","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",3,3,"Gable","Stucco","Stucco","None",0,"TA","Other","Other","TA","Other","No","Rec",203,"Unf",0,661,864,"GasA","TA","Other","Other",864,0,0,864,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,200,"TA","Other","Y",0,"No","No fence","No additional feature",0,58500,96,2,60
30,"RL",0,7890,"No alley access","Reg","Lvl","Other","Gtl","SWISU","Norm","1Fam","1Story",6,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",238,"Unf",0,618,856,"GasA","TA","Y","SBrkr",856,0,0,856,2,1,"TA",4,"Typ",1,"Gd","Other","Unf",2,399,"TA","TA","Y",0,"No","No fence","No additional feature",0,126000,166,2,60
90,"Other",60,7200,"Other","Reg","Lvl","Inside","Gtl","SWISU","Norm","Other","Other",4,6,"Other","Plywood","Other","None",0,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","TA","Y","SBrkr",862,1788,0,2650,6,2,"TA",10,"Other",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","Other",500,160000,0,3,43
50,"RL",51,9839,"No alley access","Reg","Lvl","Inside","Gtl","SWISU","Other","1Fam","Other",5,2,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","Other","No","Unf",0,"Unf",0,894,894,"GasA","Ex","Y","SBrkr",894,772,0,1666,3,1,"TA",7,"Typ",1,"Gd","Other","Other",0,0,"Other","Other","Other",0,"No","No fence","No additional feature",0,100000,156,2,60
